240,251,255
236,251,255
232,250,255
228,250,255
223,249,255
220,248,255
215,247,255
212,247,255
207,246,255
203,245,255
199,244,255
195,244,255
191,243,255
187,242,255
183,241,255
179,241,255
174,240,254
171,240,255
166,238,255
163,238,255
158,237,254
154,237,255
150,236,255
146,235,255
141,234,254
138,234,255
133,233,254
130,232,255
125,231,254
122,231,255
117,230,254
113,230,255
109,228,254
105,228,255
101,227,254
97,227,255
92,225,254
89,225,255
84,224,254
81,224,255
76,222,254
72,222,255
68,221,254
64,221,255
60,219,254
56,219,255
52,218,254
48,218,255
43,216,254
40,216,254
35,215,254
32,215,255
27,214,254
23,213,254
19,212,254
15,212,254
11,211,254
7,210,254
2,209,254
0,209,254
0,207,254
1,207,254
0,205,254
1,205,254
1,203,254
1,201,254
2,201,254
1,199,254
2,199,254
2,197,254
2,195,254
3,195,254
2,193,254
3,193,254
3,191,254
3,189,254
4,189,254
3,187,254
4,186,254
4,185,254
4,184,254
4,183,254
5,182,254
4,181,254
5,180,254
5,179,254
5,178,254
5,177,254
6,176,254
5,175,254
6,174,254
6,173,254
6,172,254
6,171,254
7,170,254
6,169,254
7,168,254
7,167,254
7,166,254
7,165,254
8,164,254
7,162,254
8,162,254
8,160,254
8,158,254
9,158,254
8,156,254
9,156,254
9,154,254
9,152,254
10,152,254
9,150,254
10,150,254
10,148,254
10,146,254
11,146,254
10,144,254
11,144,254
11,142,254
11,141,254
11,140,254
12,140,254
11,138,254
12,137,254
12,136,254
12,135,254
12,134,254
13,133,254
12,132,254
13,131,254
13,130,254
13,129,254
13,128,254
14,127,254
13,126,254
14,125,254
14,124,254
14,123,254
14,122,254
15,121,254
14,120,254
15,119,254
15,117,254
15,116,254
16,115,254
15,113,254
16,113,254
16,111,254
16,109,254
17,109,254
16,107,254
17,107,254
17,105,254
17,103,254
18,103,254
17,101,254
18,101,254
18,99,254
18,97,254
19,96,254
18,95,254
19,95,254
19,93,254
19,92,254
19,91,254
20,90,254
19,89,254
20,88,254
