0,0,0
39,13,10
40,14,11
41,15,11
41,15,12
42,16,12
43,17,13
44,17,13
45,18,14
46,19,14
47,20,15
48,20,15
48,21,16
49,21,15
50,22,16
51,22,16
51,23,17
52,23,17
53,24,17
54,24,18
55,25,18
56,25,19
57,26,19
57,27,20
58,27,20
59,27,20
59,28,21
60,28,21
61,29,22
62,29,22
63,30,22
64,30,23
65,30,23
65,31,23
66,31,24
67,32,24
68,32,24
69,33,24
70,33,24
71,33,24
71,34,25
72,34,25
73,35,26
74,35,26
75,36,26
76,36,26
76,37,27
77,37,27
78,38,27
79,38,28
80,39,28
81,39,28
82,39,29
82,40,29
83,40,29
84,41,29
85,41,30
86,41,29
87,42,29
88,42,29
89,43,29
89,43,30
90,43,30
91,43,30
92,44,30
93,44,31
94,44,31
95,44,32
95,45,33
95,45,34
96,44,35
96,44,37
97,45,37
97,45,39
97,44,39
98,44,40
98,45,41
98,45,42
99,44,43
99,44,44
99,45,45
100,45,46
100,44,47
101,44,48
101,45,49
102,44,50
102,44,52
102,45,53
103,45,54
103,44,55
103,44,56
104,45,57
104,45,58
105,44,59
105,45,60
106,45,61
106,45,62
106,45,63
107,45,64
107,45,65
108,45,66
109,46,67
109,46,68
109,45,69
109,45,70
110,46,71
110,46,72
111,46,72
111,46,73
112,46,74
112,46,75
112,46,76
113,46,77
113,46,78
113,47,79
114,47,79
114,46,80
114,46,81
115,47,82
115,47,83
116,46,84
117,47,84
117,47,85
117,47,86
117,46,87
118,47,88
118,47,89
119,47,90
120,47,91
120,47,92
121,47,93
121,47,94
122,47,94
122,47,95
122,47,96
123,48,97
123,48,98
124,48,99
124,48,100
125,49,101
125,49,102
126,49,103
127,49,104
127,49,105
127,49,106
128,50,107
128,50,108
129,50,108
129,50,109
130,50,110
130,50,111
130,50,112
131,51,112
131,51,113
131,51,114
132,51,114
132,51,115
133,51,116
133,51,117
133,51,118
134,52,118
134,51,119
134,51,120
135,52,121
135,52,122
136,52,122
136,52,123
137,52,123
137,52,124
137,52,125
137,52,126
138,53,127
138,53,128
139,53,129
140,54,129
140,54,130
140,54,131
140,54,132
141,55,132
142,55,133
142,55,134
142,55,135
143,55,135
143,55,136
143,55,137
144,56,138
144,56,139
144,56,140
144,56,141
143,56,142
143,56,143
142,56,144
142,57,145
141,56,146
141,56,147
141,56,148
140,56,149
140,56,150
139,57,151
139,57,152
139,57,153
138,57,154
138,57,155
137,57,155
137,57,156
137,57,157
137,57,158
136,57,159
135,56,160
135,56,161
135,56,162
135,56,163
135,57,163
134,57,165
134,57,166
134,57,167
133,57,167
133,57,168
133,57,169
132,57,170
132,57,171
131,57,172
131,57,173
130,57,174
129,56,175
129,56,176
128,56,177
128,56,178
128,56,179
127,56,179
127,56,180
126,56,181
125,56,182
125,56,183
124,56,184
124,56,185
124,57,185
123,57,186
123,55,187
122,55,188
121,55,189
121,55,190
120,55,191
120,55,192
120,54,193
119,54,193
119,54,194
118,55,195
118,55,196
117,55,196
117,55,197
117,55,198
116,55,198
116,54,199
115,54,200
114,54,201
114,54,202
114,54,203
113,54,203
113,54,204
112,54,205
112,54,206
111,54,207
110,54,208
109,54,209
109,54,210
108,52,210
108,52,211
107,52,211
107,52,212
106,51,213
106,51,214
105,51,214
105,51,215
104,52,215
104,52,216
104,52,217
103,52,217
103,52,218
102,52,219
102,52,220
101,50,221
100,50,221
100,50,222
99,50,223
99,50,224
98,50,224
98,50,225
98,50,226
97,50,226
97,50,227
96,50,227
96,50,228
95,50,229
94,50,230
94,50,231
93,50,231
92,52,231
92,54,231
91,56,231
91,56,230
90,58,230
90,60,230
89,62,229
89,63,229
88,64,229
88,64,228
88,66,228
87,67,228
87,68,228
86,68,227
86,69,227
85,70,227
85,71,227
84,71,227
84,72,227
83,74,226
82,75,226
82,76,225
82,77,225
81,77,225
80,78,225
79,79,224
79,80,224
78,81,224
77,82,223
76,82,223
76,83,223
76,84,223
75,85,222
74,86,222
74,87,221
73,88,221
72,88,221
71,89,221
71,90,220
70,90,220
69,91,220
68,92,220
68,93,219
67,93,219
66,94,219
66,95,218
64,95,218
64,96,218
63,97,217
62,97,217
62,98,217
61,99,217
61,99,216
59,99,216
59,100,216
59,101,216
58,102,215
57,102,215
56,103,215
56,103,214
55,103,214
55,104,214
54,105,214
54,106,213
52,106,213
50,107,213
50,108,212
49,108,212
48,109,212
47,110,211
46,110,211
45,110,211
45,111,211
44,112,210
43,112,210
42,112,210
41,113,210
40,114,209
39,114,209
38,114,209
37,115,209
36,115,208
35,115,207
33,116,207
33,117,207
31,117,207
30,117,206
28,118,206
26,118,206
25,118,206
23,119,205
22,120,205
21,120,205
19,120,205
18,121,204
17,122,204
19,122,204
19,122,205
18,123,205
20,124,205
19,125,205
21,125,205
20,126,206
21,127,206
21,128,206
22,129,206
22,130,206
21,130,206
23,130,206
23,131,206
24,132,206
23,133,206
24,134,206
24,134,207
24,135,207
25,135,207
25,136,207
25,137,207
26,137,207
25,138,207
27,139,207
26,140,207
27,141,207
28,142,207
28,143,207
27,143,208
29,144,208
29,145,209
30,145,209
30,146,209
31,147,209
31,148,209
32,149,209
32,150,209
33,150,209
33,151,210
34,152,210
34,153,210
35,153,211
35,154,211
36,155,211
36,156,211
38,156,211
38,157,211
38,158,211
39,158,211
39,159,211
40,159,212
40,160,212
40,161,212
41,161,212
40,162,212
42,162,212
42,163,212
41,164,212
42,164,212
42,165,212
43,166,212
44,167,213
44,168,213
46,169,213
45,170,214
47,170,214
47,171,214
47,172,214
48,172,214
49,173,214
49,174,214
49,175,214
51,175,214
50,176,215
51,176,215
51,177,215
51,178,215
