244,254,242
243,255,242
240,254,242
239,254,243
236,253,242
235,253,243
232,253,242
231,253,243
228,252,243
227,252,243
224,252,243
223,252,244
220,251,243
218,251,244
216,250,243
214,251,244
212,250,244
210,250,244
208,249,244
206,249,245
203,249,244
202,249,245
200,248,244
198,248,245
195,247,244
194,247,245
191,247,245
190,247,245
187,246,245
186,246,246
183,246,245
182,246,246
179,245,245
177,245,246
175,244,246
173,245,246
171,244,246
169,244,247
167,243,246
165,244,247
162,243,246
161,243,247
159,242,247
157,242,247
154,241,247
153,242,248
150,241,247
149,241,248
146,240,247
145,240,248
142,240,248
141,240,248
138,239,248
136,239,249
134,239,248
132,239,249
130,238,248
128,238,249
126,237,249
124,238,249
122,237,249
120,237,250
118,236,249
116,236,250
113,236,249
112,236,250
109,235,250
108,235,250
105,234,250
104,235,250
101,234,250
100,234,251
97,233,250
95,233,251
93,233,251
91,233,251
89,232,251
87,232,251
85,232,251
83,232,252
80,231,251
79,231,252
77,230,252
75,231,252
72,230,252
71,230,252
68,229,252
67,229,253
64,228,252
63,229,253
60,228,253
59,228,253
56,227,253
54,228,253
52,227,253
50,227,254
48,226,253
46,226,254
44,226,254
43,224,254
42,223,254
41,222,253
41,222,254
40,221,254
39,220,253
39,220,254
39,219,254
38,217,253
38,217,254
37,216,253
37,216,254
36,215,253
36,215,254
35,214,253
35,214,254
34,213,253
34,212,254
34,211,253
34,211,254
33,210,253
33,210,254
32,209,253
32,209,254
31,208,253
31,208,254
30,207,253
30,207,254
29,206,253
29,205,254
29,204,253
29,204,254
28,203,253
28,203,254
27,202,253
27,202,254
26,201,253
26,201,254
25,200,253
25,200,254
24,198,253
24,198,254
24,197,253
24,197,254
23,196,253
23,196,254
22,195,253
22,195,254
21,194,253
20,193,253
20,193,254
19,191,253
19,190,253
19,190,254
18,189,253
17,188,253
17,188,254
16,187,253
15,186,253
15,185,254
14,184,253
14,183,253
13,182,253
12,181,253
11,180,253
11,179,253
10,178,253
9,177,253
9,176,253
8,175,253
7,174,253
6,172,253
5,171,253
4,170,253
3,169,253
4,169,253
3,168,253
2,167,253
1,165,253
0,164,253
0,163,252
1,163,253
1,162,252
2,162,253
2,160,252
3,160,252
3,159,252
4,159,252
4,158,251
5,157,252
5,156,251
6,156,251
6,155,251
7,155,251
7,154,250
8,153,251
8,152,250
9,152,250
9,151,250
10,151,250
10,149,249
